"Année";"Grande région";"Division économique";"Position professionnelle";"Sexe";"Médiane";"P10";"P25";"P75";"P90"
"2012";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Sexe - total";12350;8892;10483;14788;21105
"2012";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Femmes";11333;7624;9597;14093;19479
"2012";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Hommes";12408;8919;10573;14859;21435
"2012";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Sexe - total";9412;7561;8408;10420;11472
"2012";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Femmes";8973;7008;7641;10017;11029
"2012";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Hommes";9475;7680;8466;10467;11503
"2012";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Sexe - total";6750;4963;5858;7621;8642
"2012";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Femmes";6092;4574;5027;6930;7727
"2012";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Hommes";6977;5488;6144;7868;9178
"2012";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Sexe - total";7026;3581;5072;9079;11452
"2012";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Femmes";5723;2601;4323;8130;10540
"2012";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Hommes";7505;4378;5692;9523;11716
"2012";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Sexe - total";3537;2600;2897;4938;7204
"2012";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Femmes";3134;2509;2745;3591;4769
"2012";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Hommes";5308;3575;4142;7112;9328
"2012";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Sexe - total";8699;5655;6951;11347;14827
"2012";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Femmes";;;;;
"2012";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Hommes";8770;6111;7042;12010;14827
"2012";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Sexe - total";7042;3697;5308;8785;11063
"2012";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Femmes";;;;;
"2012";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Hommes";;;;;
"2012";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Sexe - total";5099;3276;4005;6352;7898
"2012";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Femmes";3974;2812;3435;4849;5693
"2012";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Hommes";5648;4132;4837;7043;8415
"2012";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Sexe - total";3318;2562;2801;4017;5310
"2012";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Femmes";3034;2500;2630;3527;4141
"2012";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Hommes";4497;3503;3816;5675;6852
